split,task,patch_path,label,source_image,source_annotation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_class,bbox_index
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000065_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000066_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000067_box07_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000069_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000071_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000071_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000072_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000075_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000075_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000076_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000077_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000079_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000080_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000080_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000081_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000081_box07_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000082_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000085_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000086_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000087_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000089_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000091_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000091_box08_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000092_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000093_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000096_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000097_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000098_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000098_box07_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000099_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000100_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000103_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000104_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000106_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000108_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000108_box07_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000109_box07_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000111_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000112_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000113_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000115_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000116_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000116_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000117_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000118_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000119_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000120_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000122_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000124_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000125_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000128_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000129_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000130_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000132_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000134_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000136_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000136_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000138_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000138_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000139_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000140_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000141_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000142_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000143_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000144_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000144_box07_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000147_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000149_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000150_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000151_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000152_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000153_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000154_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000154_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000155_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000156_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000157_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000158_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000161_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000163_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000164_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000165_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000167_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000169_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000171_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000173_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000174_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000177_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000178_box07_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000179_box01_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000180_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000180_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000181_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000182_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000187_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000188_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000189_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000190_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000191_box02_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000191_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000194_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000194_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000195_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000196_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000196_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group13000_13000_not_13000197_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085000_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085002_box01_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085002_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085003_box08_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085004_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085004_box07_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085005_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085005_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085006_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085007_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085007_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085008_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085008_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085010_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085010_box07_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085011_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085012_box01_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085013_box04_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085014_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085015_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085017_box05_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085019_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085020_box06_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085021_box03_copper.jpg,copper,,,,,,,,
train,classification,data/processed/pcb_cls/train/copper/group20085_20085_not_20085022_box06_copper.jpg,copper,,,,,,,,
